transaction_id,date,store_id,sku_id,quantity_sold,selling_price,payment_mode,brand,liquor_type,size_ml,cost_price,mrp_x,mrp_y,excise_tax_pct,vat_pct,gross_revenue,cogs,excise_tax,vat_tax,total_tax,net_profit
321,2024-03-01,8,1008,2,1259.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,2518.0,1858.0,251.8,151.08,805.76,-145.76
322,2024-01-12,7,1015,4,1473.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,5892.0,2620.0,441.9,176.76,2474.64,797.3600000000001
323,2024-01-06,3,1013,3,1115.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,3345.0,3045.0,334.5,167.25,1505.25,-1205.25
324,2024-03-30,2,1017,10,703.0,UPI,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,7030.0,12160.0,140.6,105.45,2460.5,-7590.5
325,2024-01-27,7,1003,1,1192.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,1192.0,1221.0,298.0,119.2,417.2,-446.2
326,2024-01-08,3,1006,7,367.0,UPI,Bacardi,Gin,375,902.0,792,792,20.0,15.0,2569.0,6314.0,73.4,55.05,899.1499999999999,-4644.15
327,2024-03-23,3,1005,11,387.0,Card,Absolut,Gin,750,1329.0,679,679,30.0,12.0,4257.0,14619.0,116.1,46.44,1787.9399999999998,-12149.94
328,2024-03-05,2,1017,10,2348.0,UPI,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,23480.0,12160.0,469.6,352.2,8218.0,3102.0
329,2024-02-26,4,1002,2,1458.0,Cash,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,2916.0,2450.0,437.4,218.7,1312.1999999999998,-846.1999999999998
330,2024-02-09,8,1015,4,2020.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,8080.0,2620.0,606.0,242.4,3393.6,2066.4
331,2024-01-14,1,1005,9,1674.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,15066.0,11961.0,502.2,200.88,6327.719999999999,-3222.7199999999993
332,2024-02-04,1,1020,6,2487.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,14922.0,3222.0,746.1,248.7,5968.799999999999,5731.200000000001
333,2024-02-17,5,1006,8,2480.0,Cash,Bacardi,Gin,375,902.0,792,792,20.0,15.0,19840.0,7216.0,496.0,372.0,6944.0,5680.0
334,2024-03-24,5,1006,2,1943.0,UPI,Bacardi,Gin,375,902.0,792,792,20.0,15.0,3886.0,1804.0,388.6,291.45,1360.1,721.9000000000001
335,2024-02-25,1,1018,7,477.0,Cash,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,3339.0,3465.0,143.1,71.55,1502.5499999999997,-1628.5499999999997
336,2024-02-18,6,1018,6,1681.0,UPI,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,10086.0,2970.0,504.3,252.15,4538.700000000001,2577.2999999999993
337,2024-01-13,1,1004,9,1207.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,10863.0,6885.0,241.4,120.7,3258.9,719.0999999999999
338,2024-03-01,5,1017,7,885.0,Card,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,6195.0,8512.0,177.0,132.75,2168.25,-4485.25
339,2024-02-18,9,1014,1,1289.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,1289.0,1494.0,322.25,154.68,476.93,-681.9300000000001
340,2024-02-15,5,1014,8,1431.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,11448.0,11952.0,357.75,171.72,4235.76,-4739.76
341,2024-03-02,6,1013,11,2469.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,27159.0,11165.0,740.7,370.35,12221.550000000003,3772.449999999997
342,2024-01-08,8,1007,10,2364.0,Card,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,23640.0,6010.0,591.0,354.6,9456.0,8174.0
343,2024-02-12,1,1012,3,1519.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,4557.0,1407.0,303.8,227.85,1594.9499999999998,1555.0500000000002
344,2024-01-20,2,1015,2,617.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,1234.0,1310.0,185.1,74.04,518.28,-594.28
345,2024-03-30,9,1019,3,1802.0,Card,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,5406.0,2757.0,360.4,270.3,1892.1000000000001,756.8999999999999
346,2024-02-08,3,1011,11,2334.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,25674.0,13145.0,583.5,233.4,8985.9,3543.1000000000004
347,2024-03-25,6,1015,6,2342.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,14052.0,3930.0,702.6,281.04,5901.84,4220.16
348,2024-02-18,5,1012,3,802.0,Cash,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,2406.0,1407.0,160.4,120.3,842.0999999999999,156.9000000000001
349,2024-03-04,2,1003,10,2322.0,Card,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,23220.0,12210.0,580.5,232.2,8127.0,2883.0
350,2024-03-02,7,1017,5,418.0,Card,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,2090.0,6080.0,83.6,62.7,731.5,-4721.5
351,2024-02-23,4,1003,6,1009.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,6054.0,7326.0,252.25,100.9,2118.8999999999996,-3390.8999999999996
352,2024-01-09,1,1019,8,344.0,Cash,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,2752.0,7352.0,68.8,51.6,963.2,-5563.2
353,2024-03-28,4,1020,7,613.0,UPI,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,4291.0,3759.0,183.9,61.3,1716.3999999999999,-1184.3999999999999
354,2024-02-06,6,1004,11,717.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,7887.0,8415.0,143.4,71.7,2366.1000000000004,-2894.1000000000004
355,2024-02-18,7,1003,8,1401.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,11208.0,9768.0,350.25,140.1,3922.8,-2482.8
356,2024-02-10,7,1016,3,625.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,1875.0,4425.0,187.5,62.5,750.0,-3300.0
357,2024-01-17,7,1012,4,1739.0,Card,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,6956.0,1876.0,347.8,260.85,2434.6000000000004,2645.3999999999996
358,2024-03-28,3,1008,6,2286.0,Cash,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,13716.0,5574.0,457.2,274.32,4389.12,3752.88
359,2024-01-21,6,1017,11,373.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,4103.0,13376.0,74.6,55.95,1436.0500000000002,-10709.05
360,2024-02-20,8,1007,7,1902.0,UPI,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,13314.0,4207.0,475.5,285.3,5325.599999999999,3781.4000000000005
361,2024-02-28,4,1011,9,808.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,7272.0,10755.0,202.0,80.8,2545.2000000000003,-6028.200000000001
362,2024-02-08,8,1018,1,987.0,UPI,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,987.0,495.0,296.1,148.05,444.15000000000003,47.849999999999966
363,2024-02-24,2,1001,8,956.0,UPI,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,7648.0,10432.0,239.0,114.72,2829.76,-5613.76
364,2024-02-10,10,1003,8,1842.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,14736.0,9768.0,460.5,184.2,5157.6,-189.60000000000036
365,2024-02-08,9,1004,6,1592.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,9552.0,4590.0,318.4,159.2,2865.6,2096.4
366,2024-01-13,9,1013,4,1699.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,6796.0,4060.0,509.7,254.85,3058.2,-322.1999999999998
367,2024-03-04,8,1006,3,1852.0,Cash,Bacardi,Gin,375,902.0,792,792,20.0,15.0,5556.0,2706.0,370.4,277.8,1944.6000000000001,905.3999999999999
368,2024-01-11,10,1014,11,1375.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,15125.0,16434.0,343.75,165.0,5596.25,-6905.25
369,2024-01-19,10,1005,3,624.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,1872.0,3987.0,187.2,74.88,786.24,-2901.24
370,2024-01-11,1,1016,6,1291.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,7746.0,8850.0,387.3,129.1,3098.3999999999996,-4202.4
371,2024-03-17,2,1015,8,2293.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,18344.0,5240.0,687.9,275.16,7704.48,5399.52
372,2024-02-15,6,1015,7,1016.0,Card,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,7112.0,4585.0,304.8,121.92,2987.04,-460.03999999999996
373,2024-02-14,10,1004,11,576.0,UPI,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,6336.0,8415.0,115.2,57.6,1900.8000000000002,-3979.8
374,2024-01-01,5,1008,1,451.0,Cash,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,451.0,929.0,90.2,54.12,144.32,-622.3199999999999
375,2024-02-09,9,1016,11,1254.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,13794.0,16225.0,376.2,125.4,5517.6,-7948.6
376,2024-01-19,5,1016,6,1806.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,10836.0,8850.0,541.8,180.6,4334.4,-2348.3999999999996
377,2024-03-16,2,1004,7,558.0,UPI,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,3906.0,5355.0,111.6,55.8,1171.7999999999997,-2620.7999999999997
378,2024-03-12,10,1013,7,1168.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,8176.0,7105.0,350.4,175.2,3679.1999999999994,-2608.1999999999994
379,2024-03-12,4,1013,9,1491.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,13419.0,9135.0,447.3,223.65,6038.55,-1754.5500000000002
380,2024-03-01,9,1002,11,987.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,10857.0,13475.0,296.1,148.05,4885.650000000001,-7503.650000000001
381,2024-01-12,1,1003,11,609.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,6699.0,13431.0,152.25,60.9,2344.65,-9076.65
382,2024-03-01,1,1008,10,1802.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,18020.0,9290.0,360.4,216.24,5766.4,2963.6000000000004
383,2024-02-02,7,1015,5,772.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,3860.0,3275.0,231.6,92.64,1621.2,-1036.2
384,2024-02-14,3,1011,1,1113.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,1113.0,1195.0,278.25,111.3,389.55,-471.55
385,2024-03-30,10,1009,2,1145.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,2290.0,722.0,343.5,171.75,1030.5,537.5
386,2024-03-09,2,1007,4,1464.0,Card,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,5856.0,2404.0,366.0,219.6,2342.4,1109.6
387,2024-01-08,9,1013,5,966.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,4830.0,5075.0,289.8,144.9,2173.5,-2418.5
388,2024-01-25,3,1002,9,2108.0,Cash,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,18972.0,11025.0,632.4,316.2,8537.4,-590.3999999999996
389,2024-03-31,2,1008,11,1743.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,19173.0,10219.0,348.6,209.16,6135.36,2818.6400000000003
390,2024-02-15,8,1007,1,2067.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,2067.0,601.0,516.75,310.05,826.8,639.2
391,2024-03-27,10,1012,3,1564.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,4692.0,1407.0,312.8,234.6,1642.1999999999998,1642.8000000000002
392,2024-01-30,6,1019,5,654.0,Cash,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,3270.0,4595.0,130.8,98.1,1144.5,-2469.5
393,2024-02-16,6,1007,3,2172.0,Cash,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,6516.0,1803.0,543.0,325.8,2606.3999999999996,2106.6000000000004
394,2024-03-27,10,1010,4,2324.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,9296.0,1604.0,697.2,348.6,4183.200000000001,3508.7999999999993
395,2024-02-18,7,1016,3,479.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,1437.0,4425.0,143.7,47.9,574.8,-3562.8
396,2024-02-16,7,1003,4,365.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,1460.0,4884.0,91.25,36.5,511.0,-3935.0
397,2024-03-24,6,1010,1,1119.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,1119.0,401.0,335.7,167.85,503.54999999999995,214.45000000000005
398,2024-03-22,4,1006,8,1671.0,Cash,Bacardi,Gin,375,902.0,792,792,20.0,15.0,13368.0,7216.0,334.2,250.65,4678.8,1473.1999999999998
399,2024-01-18,9,1018,4,470.0,Card,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,1880.0,1980.0,141.0,70.5,846.0,-946.0
400,2024-03-06,6,1018,7,1690.0,Card,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,11830.0,3465.0,507.0,253.5,5323.5,3041.5
401,2024-03-08,4,1005,2,1430.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,2860.0,2658.0,429.0,171.6,1201.2,-999.2
402,2024-02-02,3,1007,2,1134.0,Card,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,2268.0,1202.0,283.5,170.1,907.2,158.79999999999995
403,2024-02-05,4,1002,6,526.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,3156.0,7350.0,157.8,78.9,1420.2,-5614.2
404,2024-03-22,3,1011,2,741.0,Cash,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,1482.0,2390.0,185.25,74.1,518.7,-1426.7
405,2024-01-19,2,1013,6,1027.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,6162.0,6090.0,308.1,154.05,2772.9,-2700.9
406,2024-01-28,5,1005,11,1904.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,20944.0,14619.0,571.2,228.48,8796.480000000001,-2471.4800000000014
407,2024-02-09,2,1006,2,2431.0,Cash,Bacardi,Gin,375,902.0,792,792,20.0,15.0,4862.0,1804.0,486.2,364.65,1701.6999999999998,1356.3000000000002
408,2024-03-24,6,1014,4,1336.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,5344.0,5976.0,334.0,160.32,1977.28,-2609.2799999999997
409,2024-03-16,3,1012,7,2132.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,14924.0,3283.0,426.4,319.8,5223.400000000001,6417.599999999999
410,2024-01-15,6,1004,8,2148.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,17184.0,6120.0,429.6,214.8,5155.200000000001,5908.799999999999
411,2024-02-10,10,1006,3,792.0,UPI,Bacardi,Gin,375,902.0,792,792,20.0,15.0,2376.0,2706.0,158.4,118.8,831.5999999999999,-1161.6
412,2024-02-08,9,1010,9,1848.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,16632.0,3609.0,554.4,277.2,7484.4,5538.6
413,2024-01-02,1,1018,2,1443.0,UPI,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,2886.0,990.0,432.9,216.45,1298.6999999999998,597.3000000000002
414,2024-03-03,6,1015,8,1269.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,10152.0,5240.0,380.7,152.28,4263.84,648.1599999999999
415,2024-01-29,9,1008,8,2387.0,Card,McDowell's,Beer,375,929.0,2362,2362,20.0,12.0,19096.0,7432.0,477.4,286.44,6110.719999999999,5553.280000000001
416,2024-03-14,4,1009,4,939.0,Card,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,3756.0,1444.0,281.7,140.85,1690.1999999999998,621.8000000000002
417,2024-03-06,2,1005,1,472.0,Card,Absolut,Gin,750,1329.0,679,679,30.0,12.0,472.0,1329.0,141.6,56.64,198.24,-1055.24
418,2024-02-20,4,1010,1,1870.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,1870.0,401.0,561.0,280.5,841.5,627.5
419,2024-03-15,1,1020,2,558.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,1116.0,1074.0,167.4,55.8,446.4,-404.4
420,2024-03-17,3,1006,9,816.0,UPI,Bacardi,Gin,375,902.0,792,792,20.0,15.0,7344.0,8118.0,163.2,122.4,2570.4,-3344.4
421,2024-01-10,10,1016,2,822.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,1644.0,2950.0,246.6,82.2,657.6,-1963.6
422,2024-01-14,9,1003,2,2217.0,UPI,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,4434.0,2442.0,554.25,221.7,1551.9,440.0999999999999
423,2024-03-22,10,1010,6,2464.0,Cash,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,14784.0,2406.0,739.2,369.6,6652.800000000001,5725.199999999999
424,2024-02-20,5,1011,7,2229.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,15603.0,8365.0,557.25,222.9,5461.05,1776.9499999999998
425,2024-03-13,6,1011,7,1439.0,UPI,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,10073.0,8365.0,359.75,143.9,3525.5499999999997,-1817.5499999999997
426,2024-02-08,3,1017,9,1138.0,Card,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,10242.0,10944.0,227.6,170.7,3584.7,-4286.7
427,2024-01-28,5,1004,6,1389.0,Card,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,8334.0,4590.0,277.8,138.9,2500.2000000000003,1243.7999999999997
428,2024-01-03,8,1004,8,1393.0,Cash,Kingfisher,Tequila,180,765.0,1063,1063,20.0,10.0,11144.0,6120.0,278.6,139.3,3343.2000000000003,1680.7999999999997
429,2024-03-24,6,1017,11,2269.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,24959.0,13376.0,453.8,340.35,8735.650000000001,2847.3499999999985
430,2024-03-10,4,1009,6,1874.0,Card,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,11244.0,2166.0,562.2,281.1,5059.8,4018.2
431,2024-01-27,2,1019,2,1880.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,3760.0,1838.0,376.0,282.0,1316.0,606.0
432,2024-01-02,9,1005,1,1414.0,UPI,Absolut,Gin,750,1329.0,679,679,30.0,12.0,1414.0,1329.0,424.2,169.68,593.88,-508.88
433,2024-02-07,1,1006,5,1049.0,Cash,Bacardi,Gin,375,902.0,792,792,20.0,15.0,5245.0,4510.0,209.8,157.35,1835.75,-1100.75
434,2024-01-03,1,1003,9,1393.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,12537.0,10989.0,348.25,139.3,4387.95,-2839.95
435,2024-01-16,4,1001,8,1489.0,Cash,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,11912.0,10432.0,372.25,178.68,4407.4400000000005,-2927.4400000000005
436,2024-02-09,7,1020,4,2175.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,8700.0,2148.0,652.5,217.5,3480.0,3072.0
437,2024-01-02,1,1016,5,2087.0,Cash,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,10435.0,7375.0,626.1,208.7,4174.0,-1114.0
438,2024-03-21,9,1011,5,1907.0,Cash,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,9535.0,5975.0,476.75,190.7,3337.25,222.75
439,2024-02-10,4,1013,6,348.0,Cash,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,2088.0,6090.0,104.4,52.2,939.6000000000001,-4941.6
440,2024-01-12,3,1010,3,1375.0,UPI,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,4125.0,1203.0,412.5,206.25,1856.25,1065.75
441,2024-02-04,1,1003,5,1612.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,8060.0,6105.0,403.0,161.2,2821.0,-866.0
442,2024-03-05,10,1009,2,1949.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,3898.0,722.0,584.7,292.35,1754.1000000000001,1421.8999999999999
443,2024-02-24,4,1012,10,2480.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,24800.0,4690.0,496.0,372.0,8680.0,11430.0
444,2024-02-14,9,1014,1,1489.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,1489.0,1494.0,372.25,178.68,550.9300000000001,-555.9300000000001
445,2024-03-19,10,1001,11,1697.0,Card,Bacardi,Vodka,750,1304.0,1178,1178,25.0,12.0,18667.0,14344.0,424.25,203.64,6906.79,-2583.79
446,2024-03-30,6,1018,1,2128.0,Cash,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,2128.0,495.0,638.4,319.2,957.5999999999999,675.4000000000001
447,2024-03-25,6,1017,10,778.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,7780.0,12160.0,155.6,116.7,2723.0,-7103.0
448,2024-03-02,1,1009,7,1131.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,7917.0,2527.0,339.3,169.65,3562.6500000000005,1827.3499999999995
449,2024-02-18,10,1009,2,1914.0,Cash,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,3828.0,722.0,574.2,287.1,1722.6000000000001,1383.3999999999999
450,2024-01-25,2,1010,4,981.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,3924.0,1604.0,294.3,147.15,1765.8000000000002,554.1999999999998
451,2024-01-23,6,1019,5,1623.0,UPI,Royal Stag,Vodka,750,919.0,678,678,20.0,15.0,8115.0,4595.0,324.6,243.45,2840.25,679.75
452,2024-01-24,2,1015,7,381.0,UPI,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,2667.0,4585.0,114.3,45.72,1120.1399999999999,-3038.14
453,2024-02-07,3,1005,2,386.0,Cash,Absolut,Gin,750,1329.0,679,679,30.0,12.0,772.0,2658.0,115.8,46.32,324.24,-2210.24
454,2024-01-28,4,1015,6,2363.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,14178.0,3930.0,708.9,283.56,5954.76,4293.24
455,2024-01-21,5,1020,1,1121.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,1121.0,537.0,336.3,112.1,448.4,135.60000000000002
456,2024-02-23,9,1002,7,462.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,3234.0,8575.0,138.6,69.3,1455.2999999999997,-6796.299999999999
457,2024-01-18,4,1013,9,2232.0,Card,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,20088.0,9135.0,669.6,334.8,9039.6,1913.3999999999996
458,2024-02-05,9,1016,5,2150.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,10750.0,7375.0,645.0,215.0,4300.0,-925.0
459,2024-02-14,10,1015,5,2160.0,Cash,Bacardi,Beer,750,655.0,1822,1822,30.0,12.0,10800.0,3275.0,648.0,259.2,4536.0,2989.0
460,2024-03-13,3,1010,4,1415.0,Cash,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,5660.0,1604.0,424.5,212.25,2547.0,1509.0
461,2024-02-22,8,1014,3,2182.0,Cash,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,6546.0,4482.0,545.5,261.84,2422.0199999999995,-358.0199999999995
462,2024-01-30,1,1010,9,1222.0,Cash,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,10998.0,3609.0,366.6,183.3,4949.1,2439.8999999999996
463,2024-02-29,9,1014,5,2475.0,Card,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,12375.0,7470.0,618.75,297.0,4578.75,326.25
464,2024-02-01,9,1009,8,1749.0,UPI,Kingfisher,Brandy,375,361.0,364,364,30.0,15.0,13992.0,2888.0,524.7,262.35,6296.400000000001,4807.599999999999
465,2024-03-07,10,1014,9,1882.0,UPI,McDowell's,Gin,375,1494.0,1462,1462,25.0,12.0,16938.0,13446.0,470.5,225.84,6267.06,-2775.0600000000004
466,2024-03-07,2,1003,5,864.0,Card,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,4320.0,6105.0,216.0,86.4,1512.0,-3297.0
467,2024-01-28,4,1020,10,770.0,Cash,Smirnoff,Wine,375,537.0,2096,2096,30.0,10.0,7700.0,5370.0,231.0,77.0,3080.0,-750.0
468,2024-02-13,8,1016,9,1287.0,UPI,Jack Daniels,Gin,750,1475.0,691,691,30.0,10.0,11583.0,13275.0,386.1,128.7,4633.2,-6325.2
469,2024-03-19,7,1002,2,2234.0,UPI,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,4468.0,2450.0,670.2,335.1,2010.6000000000001,7.399999999999864
470,2024-02-10,1,1010,9,523.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,4707.0,3609.0,156.9,78.45,2118.15,-1020.1500000000001
471,2024-03-03,5,1003,11,650.0,Cash,McDowell's,Rum,180,1221.0,1091,1091,25.0,10.0,7150.0,13431.0,162.5,65.0,2502.5,-8783.5
472,2024-01-23,7,1011,4,2228.0,UPI,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,8912.0,4780.0,557.0,222.8,3119.2,1012.8000000000002
473,2024-03-15,4,1011,6,648.0,Cash,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,3888.0,7170.0,162.0,64.8,1360.8000000000002,-4642.8
474,2024-02-17,1,1013,6,481.0,UPI,Absolut,Vodka,180,1015.0,1795,1795,30.0,15.0,2886.0,6090.0,144.3,72.15,1298.7,-4502.7
475,2024-02-01,9,1007,6,936.0,Card,Bacardi,Tequila,180,601.0,1480,1480,25.0,15.0,5616.0,3606.0,234.0,140.4,2246.3999999999996,-236.39999999999964
476,2024-02-26,5,1017,2,1317.0,Cash,Absolut,Tequila,180,1216.0,1998,1998,20.0,15.0,2634.0,2432.0,263.4,197.55,921.9,-719.9
477,2024-02-02,2,1002,7,1071.0,Card,Jack Daniels,Beer,750,1225.0,1376,1376,30.0,15.0,7497.0,8575.0,321.3,160.65,3373.6500000000005,-4451.650000000001
478,2024-01-24,8,1012,6,1315.0,UPI,Royal Stag,Brandy,375,469.0,2327,2327,20.0,15.0,7890.0,2814.0,263.0,197.25,2761.5,2314.5
479,2024-02-08,2,1010,11,2411.0,Card,Absolut,Brandy,375,401.0,1667,1667,30.0,15.0,26521.0,4411.0,723.3,361.65,11934.449999999997,10175.550000000003
480,2024-02-03,3,1018,1,328.0,Card,Royal Stag,Whisky,750,495.0,718,718,30.0,15.0,328.0,495.0,98.4,49.2,147.60000000000002,-314.6
481,2024-02-25,10,1011,2,2444.0,Card,Jack Daniels,Beer,180,1195.0,1452,1452,25.0,10.0,4888.0,2390.0,611.0,244.4,1710.8,787.2
